time,latitude,longitude,depth,mag,magType,magNst,0,1
2017-10-20T15:02:43.090Z,40.176,-121.06733329999999,5.61,2.56,md,53.0,10km WNW of Greenville,California
2017-10-20T10:48:13.460Z,46.9173,-112.4712,5.25,2.6,ml,22.0,16km ESE of Lincoln,Montana
2017-10-19T22:18:16.750Z,46.8848,-112.5524,3.93,3.9,mwr,4.0,12km SE of Lincoln,Montana
2017-10-19T22:16:59.820Z,46.8916,-112.5188,8.86,3.1,ml,12.0,14km ESE of Lincoln,Montana
2017-10-19T20:39:10.690Z,42.5879,-111.4836,12.91,3.0,ml,108.0,12km SE of Soda Springs,Idaho
2017-10-19T20:30:10.440Z,42.5714,-111.4328,6.99,3.7,mwr,12.0,16km ESE of Soda Springs,Idaho
2017-10-19T18:29:33.180Z,37.3682,-98.14399999999999,5.0,2.5,mb_lg,19.0,13km NW of Harper,Kansas
2017-10-19T18:11:53.360Z,38.7638333,-122.71883329999999,1.29,2.63,md,49.0,3km ESE of The Geysers,California
2017-10-19T17:25:54.780Z,43.5301,-105.2999,0.0,3.4,ml,82.0,Wyoming,
2017-10-19T16:02:17.290Z,37.975333299999996,-118.6655,1.89,2.91,md,33.0,45km NE of Mammoth Lakes,California
2017-10-19T14:12:28.410Z,36.4698333,-121.0485,7.69,2.52,md,71.0,24km NE of Greenfield,California
2017-10-19T11:45:32.740Z,36.4728333,-121.05066670000001,7.96,3.49,mw,5.0,24km NE of Greenfield,California
2017-10-19T11:08:55.000Z,46.18,-74.75,10.0,3.1,mb_lg,,9km W of Mont-Tremblant,Canada
2017-10-19T09:19:55.530Z,37.4079,-97.4091,4.37,2.7,mb_lg,37.0,11km W of Belle Plaine,Kansas
2017-10-19T07:44:17.380Z,37.9793333,-118.666,4.52,3.04,ml,8.0,45km NE of Mammoth Lakes,California
2017-10-19T07:20:36.440Z,38.051,-118.8038333,3.97,2.57,md,28.0,43km ESE of Bridgeport,California
2017-10-19T04:10:29.700Z,35.87,-96.742,5.582999999999999,2.7,ml,,12km S of Cushing,Oklahoma
2017-10-18T22:23:18.300Z,38.1317,-87.2417,0.0,2.6,mb_lg,31.0,Indiana,
2017-10-18T21:36:38.800Z,35.3985,-98.0783,4.55,2.5,ml,,12km W of Union City,Oklahoma
2017-10-18T17:37:12.800Z,36.9137,-97.6539,7.695,3.1,ml,,13km SSW of Caldwell,Kansas
2017-10-18T11:57:02.230Z,42.6154,-111.4616,8.51,2.6,ml,36.0,12km ESE of Soda Springs,Idaho
2017-10-18T11:39:52.860Z,42.6155,-111.4628,5.3,2.5,ml,36.0,12km ESE of Soda Springs,Idaho
2017-10-18T11:28:44.940Z,38.7695,-122.72066670000001,1.74,2.54,md,50.0,3km ESE of The Geysers,California
2017-10-18T10:06:00.220Z,33.1355,-116.66016670000002,2.67,3.44,mw,4.0,8km NW of Julian,CA
2017-10-18T07:05:51.820Z,38.3803333,-122.63316670000002,6.62,2.65,md,66.0,7km NE of Rohnert Park,California
2017-10-17T23:10:41.000Z,47.7406,-69.9216,25.1,2.7,mb_lg,,19km ENE of La Malbaie,Canada
2017-10-17T21:46:37.560Z,38.7765,-122.74533329999998,-0.02,2.69,md,53.0,0km E of The Geysers,California
2017-10-17T18:12:43.770Z,42.5548,-111.4232,7.18,2.7,ml,116.0,18km SE of Soda Springs,Idaho
2017-10-17T16:00:05.500Z,46.1415,-120.70716670000002,11.32,2.52,ml,15.0,36km NNE of Goldendale,Washington
2017-10-17T15:38:10.600Z,36.4618,-98.7645,8.107999999999999,2.6,ml,,33km NW of Fairview,Oklahoma
2017-10-17T14:57:13.980Z,46.143,-120.70233329999999,10.47,2.99,ml,14.0,37km NNE of Goldendale,Washington
2017-10-17T12:05:40.980Z,33.1341667,-116.65566670000001,2.73,3.07,ml,268.0,8km NW of Julian,CA
2017-10-17T11:45:42.890Z,37.653833299999995,-118.8545,5.61,2.68,md,26.0,10km E of Mammoth Lakes,California
2017-10-17T01:19:33.300Z,36.2265,-97.3898,7.162999999999999,2.5,ml,,11km SW of Perry,Oklahoma
2017-10-16T23:01:21.070Z,42.5457,-111.4217,9.04,2.9,ml,54.0,19km SE of Soda Springs,Idaho
2017-10-16T23:01:05.110Z,42.5533,-111.4253,9.78,2.9,ml,94.0,18km SE of Soda Springs,Idaho
2017-10-16T18:13:33.100Z,36.3059,-98.1882,7.199,3.0,ml,,24km NNE of Okeene,Oklahoma
2017-10-16T09:42:57.500Z,36.3053,-98.1864,6.55,2.5,ml,,24km NNE of Okeene,Oklahoma
2017-10-16T05:28:09.430Z,45.9166667,-123.4611667,24.31,3.38,ml,26.0,21km WNW of Vernonia,Oregon
2017-10-16T04:54:10.040Z,42.556999999999995,-111.4121,7.16,2.7,ml,70.0,19km SE of Soda Springs,Idaho
2017-10-16T03:22:49.080Z,42.5601,-111.4189,8.19,2.6,ml,76.0,18km SE of Soda Springs,Idaho
2017-10-16T03:16:20.180Z,42.5643,-111.4213,8.9,2.7,ml,62.0,18km ESE of Soda Springs,Idaho
2017-10-16T01:41:29.560Z,42.5624,-111.4079,9.21,2.8,ml,72.0,19km ESE of Soda Springs,Idaho
2017-10-16T01:35:34.300Z,42.5533,-111.4166,9.08,3.6,mwr,55.0,19km SE of Soda Springs,Idaho
2017-10-15T14:13:56.780Z,44.3535,-115.4634,12.85,2.7,ml,52.0,49km ESE of Cascade,Idaho
2017-10-15T13:26:37.490Z,42.558,-111.4198,7.42,2.5,ml,50.0,18km SE of Soda Springs,Idaho
2017-10-15T13:20:01.690Z,32.84,-115.62700000000001,14.53,2.99,ml,108.0,5km W of Imperial,CA
2017-10-15T11:33:56.030Z,42.613,-111.4679,6.52,3.2,ml,60.0,12km ESE of Soda Springs,Idaho
2017-10-15T10:16:25.870Z,35.834,-90.117,16.61,3.64,mw,280.0,6km SE of Manila,Arkansas
2017-10-15T06:26:17.740Z,32.519,-116.97399999999999,12.48,2.76,ml,25.0,4km ESE of Tijuana,"B.C., MX"
2017-10-15T02:48:56.700Z,36.4558,-98.7695,7.309,2.8,ml,,33km NW of Fairview,Oklahoma
2017-10-15T02:24:49.530Z,46.8502,-112.5994,5.01,3.4,ml,78.0,13km SSE of Lincoln,Montana
2017-10-15T01:41:51.750Z,46.8723,-112.5348,6.64,3.6,mwr,14.0,14km SE of Lincoln,Montana
2017-10-14T16:06:11.300Z,36.9648,-99.3747,2.576,2.5,ml,,26km ENE of Buffalo,Oklahoma
2017-10-14T05:58:28.690Z,37.621,-119.37666670000002,22.35,2.56,md,27.0,22km SE of Yosemite Valley,California
2017-10-14T02:55:32.901Z,37.9742,-118.1277,9.6,2.8,ml,20.0,69km NNE of Dixon Lane-Meadow Creek,California
2017-10-14T02:13:34.320Z,39.7228,-98.1745,2.79,2.7,mb_lg,65.0,7km SSE of Mankato,Kansas
2017-10-13T23:10:32.130Z,39.2846667,-123.23416670000002,1.39,3.94,mw,5.0,3km NW of Redwood Valley,California
2017-10-13T18:01:31.060Z,43.7634,-105.3098,0.0,3.2,ml,92.0,Wyoming,
2017-10-13T17:52:42.600Z,36.843,-99.7192,4.033,3.0,ml,,7km W of Buffalo,Oklahoma
2017-10-13T11:32:28.380Z,36.9898333,-121.46600000000001,5.48,2.52,md,75.0,9km E of Gilroy,California
2017-10-13T11:13:53.540Z,36.9808333,-121.6455,6.06,2.93,ml,33.0,7km WSW of Gilroy,California
2017-10-13T04:32:52.000Z,46.159833299999995,-120.55,14.47,2.63,ml,17.0,30km SW of Toppenish,Washington
2017-10-13T02:13:04.380Z,37.6291667,-121.695,5.16,2.69,md,87.0,8km SE of Livermore,California
2017-10-12T19:04:20.540Z,46.1558333,-120.54016670000001,12.91,3.42,ml,9.0,30km SW of Toppenish,Washington
2017-10-12T19:03:29.960Z,43.5761,-105.1789,0.0,3.2,ml,58.0,Wyoming,
2017-10-12T18:26:23.440Z,38.7976667,-122.8105,3.21,2.55,md,42.0,5km WNW of The Geysers,California
2017-10-12T14:46:31.400Z,35.5993,-97.40799999999999,4.791,3.3,ml,,8km SE of Edmond,Oklahoma
2017-10-12T07:55:51.300Z,36.4756,-98.7463,7.725,2.5,ml,,33km NW of Fairview,Oklahoma
2017-10-12T05:32:07.660Z,42.5596,-111.4227,8.22,3.1,ml,42.0,18km SE of Soda Springs,Idaho
2017-10-12T01:39:05.300Z,35.6714,-97.4029,6.7620000000000005,2.8,ml,,7km ENE of Edmond,Oklahoma
2017-10-11T23:29:06.460Z,37.3475,-98.1347,3.23,3.1,mb_lg,102.0,11km NW of Harper,Kansas
2017-10-11T18:43:42.700Z,35.6717,-97.4008,5.649,2.9,ml,,7km ENE of Edmond,Oklahoma
2017-10-11T16:55:19.000Z,42.5587,-111.4216,5.84,2.5,ml,66.0,18km SE of Soda Springs,Idaho
2017-10-11T11:46:26.068Z,38.2544,-118.7112,8.1,2.6,ml,16.0,30km SSW of Hawthorne,Nevada
2017-10-11T10:22:43.600Z,35.9455,-97.3998,6.001,2.8,ml,,7km NNE of Guthrie,Oklahoma
2017-10-11T07:58:03.517Z,38.8352,-116.7143,12.5,3.3,ml,9.0,76km NNW of Warm Springs,Nevada
2017-10-11T04:36:38.090Z,42.5709,-111.4382,10.89,2.5,ml,80.0,16km SE of Soda Springs,Idaho
2017-10-11T03:01:25.872Z,41.982,-118.5809,11.1,3.5,ml,4.0,4km NE of Denio Junction,Nevada
2017-10-11T01:53:54.520Z,42.5621,-111.4245,6.36,2.8,ml,52.0,17km SE of Soda Springs,Idaho
2017-10-11T01:25:51.850Z,42.5577,-111.4155,8.39,2.9,ml,18.0,18km SE of Soda Springs,Idaho
2017-10-11T01:24:25.590Z,42.5462,-111.4181,10.0,4.1,mwr,91.0,19km SE of Soda Springs,Idaho
2017-10-10T23:35:34.610Z,43.4282,-105.1178,0.0,3.1,ml,34.0,Wyoming,
2017-10-10T23:31:45.400Z,37.041,-104.9028,5.93,3.4,mwr,7.0,38km WSW of Trinidad,Colorado
2017-10-10T21:28:19.060Z,32.9555,-115.53733329999999,11.57,3.12,ml,198.0,3km SSW of Brawley,CA
2017-10-10T20:25:25.370Z,38.6825,-97.5044,5.0,2.5,mb_lg,18.0,19km SSE of Salina,Kansas
2017-10-10T20:14:58.470Z,43.1134,-110.89299999999999,4.31,2.9,ml,82.0,20km SSW of Hoback,Wyoming
2017-10-10T17:48:41.460Z,31.6125,-116.0085,6.09,3.03,ml,57.0,54km ESE of Maneadero,"B.C., MX"
2017-10-10T13:01:37.980Z,33.4991667,-116.80133329999998,5.51,2.5,ml,142.0,9km NE of Aguanga,CA
2017-10-10T06:43:27.660Z,36.930000299999996,-118.98400120000001,2.29,2.7,md,4.0,31km NE of Squaw Valley,California
2017-10-10T06:16:13.807Z,42.0111,-118.5898,0.0,2.7,ml,7.0,6km NNE of Denio Junction,Nevada
2017-10-10T03:16:39.480Z,38.4133333,-122.61883329999999,5.88,2.92,md,93.0,6km W of Kenwood,California
2017-10-10T02:45:37.050Z,45.320666700000004,-121.68616670000002,6.84,2.75,ml,23.0,23km E of Mount Hood Village,Oregon
2017-10-10T00:53:18.270Z,37.3135,-121.67200000000001,9.69,4.09,mw,6.0,14km ESE of Alum Rock,California
2017-10-10T00:14:45.820Z,33.491,-116.7978333,3.88,2.57,ml,26.0,8km NE of Aguanga,CA
2017-10-09T15:23:07.860Z,36.6753333,-121.30066670000001,3.77,2.66,md,84.0,16km SSE of Ridgemark,California
2017-10-09T14:58:29.370Z,46.9063,-112.5019,15.53,2.9,ml,42.0,14km ESE of Lincoln,Montana
2017-10-09T14:39:44.713Z,38.2502,-118.7112,7.7,2.9,ml,8.0,31km SSW of Hawthorne,Nevada
2017-10-09T13:54:48.160Z,36.5431667,-89.61616670000001,8.72,2.52,md,38.0,5km S of Lilbourn,Missouri
2017-10-09T10:40:26.850Z,33.4343333,-119.10066670000002,10.94,2.86,ml,94.0,6km SW of Santa Barbara Is.,CA
2017-10-09T10:17:52.000Z,36.2875,-97.5118,8.363,2.7,ml,,20km W of Perry,Oklahoma
2017-10-09T09:10:59.290Z,40.3351667,-124.3331667,17.58,2.75,md,33.0,26km SW of Rio Dell,California
2017-10-09T06:39:48.230Z,34.0406667,-117.23883329999998,18.05,2.95,ml,229.0,2km ESE of Loma Linda,CA
2017-10-09T01:27:38.600Z,37.114000000000004,-97.9003,5.56,2.6,ml,19.0,12km ESE of Anthony,Kansas
2017-10-08T22:45:35.420Z,37.584,-118.80799999999999,10.24,2.91,md,38.0,16km ESE of Mammoth Lakes,California
2017-10-08T20:20:17.960Z,37.2818,-97.965,4.2,2.8,ml,19.0,5km E of Harper,Kansas
2017-10-08T19:37:43.200Z,36.2812,-97.4954,7.034,2.7,ml,,18km W of Perry,Oklahoma
2017-10-08T15:09:19.380Z,42.5911,-111.4469,5.91,3.0,ml,52.0,14km ESE of Soda Springs,Idaho
2017-10-08T15:06:07.770Z,42.5958,-111.4474,5.75,3.2,ml,50.0,14km ESE of Soda Springs,Idaho
2017-10-08T11:41:42.300Z,36.9084,-97.5082,5.871,2.5,ml,,16km SSE of Caldwell,Kansas
2017-10-08T10:59:06.300Z,36.2797,-98.2636,6.968,2.6,ml,,18km NNE of Okeene,Oklahoma
2017-10-08T01:40:15.730Z,36.847333299999995,-121.57666670000002,5.85,2.83,md,94.0,3km W of San Juan Bautista,California
2017-10-08T01:10:45.592Z,41.8912,-119.6568,13.8,3.5,ml,8.0,65km ESE of Lakeview,Oregon
2017-10-07T20:08:18.580Z,43.6814,-105.2984,0.0,2.9,ml,30.0,Wyoming,
2017-10-07T17:27:58.850Z,36.583833299999995,-121.13316670000002,8.91,2.59,md,69.0,24km NE of Soledad,California
2017-10-07T13:33:20.950Z,38.035,-113.13783329999998,8.12,3.05,ml,15.0,30km NNW of Enoch,Utah
2017-10-06T22:58:49.410Z,43.6449,-105.3101,0.0,3.5,ml,90.0,Wyoming,
2017-10-06T21:13:15.830Z,32.7671,-108.8874,5.0,2.6,ml,24.0,49km SE of Clifton,Arizona
2017-10-06T20:20:30.800Z,36.4772,-98.7437,7.9479999999999995,2.7,ml,,33km NW of Fairview,Oklahoma
2017-10-06T19:20:41.900Z,36.6269,-98.2199,5.6770000000000005,2.8,ml,,10km NNE of Helena,Oklahoma
2017-10-06T14:54:36.460Z,31.614,-115.89416670000001,5.89,2.6,ml,38.0,65km E of Maneadero,"B.C., MX"
2017-10-06T14:48:14.680Z,45.2607,-75.678,16.6,2.5,mb_lg,,13km ESE of Bells Corners,Canada
2017-10-06T06:16:43.000Z,49.06,-67.92,22.0,3.3,mb_lg,,24km SE of Baie-Comeau,Canada
2017-10-06T06:03:24.120Z,42.6603,-111.4556,7.5,2.7,ml,32.0,12km E of Soda Springs,Idaho
2017-10-05T23:07:47.710Z,37.472,-118.8105,6.12,2.81,md,45.0,24km SE of Mammoth Lakes,California
2017-10-05T21:32:26.160Z,42.5493,-111.43,6.5,2.5,ml,90.0,18km SE of Soda Springs,Idaho
2017-10-05T21:22:02.480Z,43.6195,-105.2376,0.0,3.1,ml,68.0,Wyoming,
2017-10-05T17:43:16.800Z,36.4575,-98.8179,6.605,3.0,ml,,34km E of Mooreland,Oklahoma
2017-10-05T14:55:14.200Z,36.05,-97.5182,6.305,2.6,ml,,12km NNE of Crescent,Oklahoma
2017-10-05T13:18:38.050Z,33.1796667,-116.01066670000002,8.09,2.55,ml,106.0,12km ENE of Ocotillo Wells,CA
2017-10-05T11:46:53.350Z,38.7913333,-122.8035,3.29,2.64,md,55.0,4km WNW of The Geysers,California
2017-10-05T08:07:36.940Z,40.616833299999996,-123.47200000000001,21.52,2.52,md,46.0,25km WNW of Hayfork,California
2017-10-05T03:56:46.240Z,38.8138333,-122.792,3.02,2.61,md,59.0,5km NW of The Geysers,California
2017-10-05T02:26:01.200Z,36.4538,-98.7737,8.342,3.0,ml,,33km NW of Fairview,Oklahoma
2017-10-05T00:51:38.200Z,36.4538,-98.7723,7.922000000000001,2.6,ml,,33km NW of Fairview,Oklahoma
2017-10-05T00:12:01.000Z,36.4554,-98.7686,8.187000000000001,3.3,mwr,16.0,33km NW of Fairview,Oklahoma
2017-10-04T22:06:43.600Z,36.4583,-98.7619,7.7010000000000005,3.2,mwr,7.0,32km NW of Fairview,Oklahoma
2017-10-04T17:19:54.140Z,47.5475,-92.647,0.0,2.8,mb_lg,4.0,Minnesota,
2017-10-04T15:58:38.170Z,36.8815,-121.60933329999999,6.65,2.71,md,111.0,3km ESE of Aromas,California
2017-10-03T16:03:02.120Z,36.7508333,-121.46433329999999,7.57,2.58,md,75.0,11km SW of Ridgemark,California
2017-10-03T14:35:57.400Z,36.4572,-98.8212,6.044,2.6,ml,,34km E of Mooreland,Oklahoma
2017-10-03T01:39:42.200Z,36.2903,-97.5066,7.414,2.6,ml,,19km W of Perry,Oklahoma
2017-10-02T19:55:01.500Z,35.6629,-102.2584,5.0,2.7,mb_lg,38.0,6km ESE of Channing,Texas
2017-10-02T19:07:59.480Z,43.6962,-105.2505,0.0,3.4,ml,100.0,Wyoming,
2017-10-02T16:18:06.740Z,37.4536667,-118.829,2.61,3.02,ml,7.0,25km SSE of Mammoth Lakes,California
2017-10-02T12:39:56.000Z,36.289,-97.4995,5.0,2.6,ml,,18km W of Perry,Oklahoma
2017-10-02T09:00:39.950Z,46.8795,-112.6767,12.59,2.8,ml,44.0,8km S of Lincoln,Montana
2017-10-02T05:30:19.710Z,47.8878333,-122.8935,54.22,3.25,ml,66.0,16km WSW of Port Ludlow,Washington
2017-10-02T03:02:31.220Z,46.8602,-112.5254,8.74,2.7,ml,48.0,15km SE of Lincoln,Montana
2017-10-02T01:29:02.490Z,42.5155,-111.4158,6.95,2.6,ml,76.0,21km SE of Soda Springs,Idaho
2017-10-01T23:49:20.242Z,37.1971,-114.7954,7.1,2.5,ml,17.0,37km ESE of Alamo,Nevada
2017-10-01T23:47:56.700Z,40.3085,-124.50616670000001,21.45,2.66,md,42.0,36km SW of Ferndale,California
2017-10-01T20:34:27.100Z,35.9921,-96.8006,5.144,2.5,ml,,3km WNW of Cushing,Oklahoma
2017-10-01T19:43:43.900Z,36.204,-97.4235,8.03,3.3,ml,,15km SW of Perry,Oklahoma
2017-10-01T05:48:37.200Z,36.4575,-98.7747,6.167000000000001,3.5,ml,,33km NW of Fairview,Oklahoma
2017-09-30T23:39:36.640Z,42.6553,-111.4596,5.89,3.2,ml,34.0,11km E of Soda Springs,Idaho
2017-09-30T23:39:05.440Z,42.6653,-111.4648,4.55,2.9,ml,46.0,11km E of Soda Springs,Idaho
2017-09-30T23:35:57.920Z,42.6581,-111.4698,5.38,2.7,ml,66.0,11km E of Soda Springs,Idaho
2017-09-30T20:51:31.550Z,38.5581667,-122.2745,6.21,2.5,md,55.0,15km E of Angwin,California
2017-09-30T18:54:42.590Z,42.6654,-111.4608,3.69,2.5,ml,107.0,11km E of Soda Springs,Idaho
2017-09-30T15:31:29.210Z,36.2236,-97.54700000000001,6.09,2.6,mb_lg,3.0,24km WSW of Perry,Oklahoma
2017-09-30T15:17:23.240Z,45.1592,-106.7744,0.0,2.8,ml,32.0,eastern Montana,
2017-09-30T12:20:47.790Z,37.764166700000004,-110.635,13.14,2.59,ml,10.0,67km S of Hanksville,Utah
2017-09-30T08:48:50.500Z,36.2328,-97.5446,7.67,2.8,ml,,23km WSW of Perry,Oklahoma
2017-09-30T05:40:40.990Z,46.8173,-112.2926,8.17,2.6,ml,12.0,20km WNW of Helena Valley Northwest,Montana
2017-09-29T23:59:30.740Z,33.1728333,-116.04616670000001,9.13,2.71,ml,26.0,9km ENE of Ocotillo Wells,CA
2017-09-29T22:25:29.840Z,45.1651,-106.8486,0.0,2.6,ml,40.0,eastern Montana,
2017-09-29T21:39:30.610Z,36.4561,-96.8718,7.53,2.5,mb_lg,5.0,14km NNW of Pawnee,Oklahoma
2017-09-29T21:21:44.700Z,38.6431667,-122.35266670000001,5.77,2.87,md,101.0,11km NE of Angwin,California
2017-09-29T16:43:53.880Z,46.8995,-112.5108,6.47,2.8,ml,28.0,14km ESE of Lincoln,Montana
2017-09-29T14:29:03.600Z,36.3324,-98.0981,6.542999999999999,2.5,ml,,18km WNW of Waukomis,Oklahoma
2017-09-29T13:50:23.860Z,33.67,-118.27016670000002,4.47,2.51,ml,118.0,8km SSE of San Pedro,CA
2017-09-29T13:45:24.780Z,37.6061667,-118.822,4.07,2.76,md,43.0,14km ESE of Mammoth Lakes,California
2017-09-29T11:35:51.660Z,35.817,-105.3304,5.0,3.1,ml,46.0,17km S of Mora,New Mexico
2017-09-29T06:22:40.200Z,35.8653,-96.6816,6.569,2.6,ml,,13km N of Stroud,Oklahoma
2017-09-29T06:05:30.490Z,37.5055,-118.8355,1.65,3.34,ml,26.0,19km SE of Mammoth Lakes,California
2017-09-29T04:38:44.980Z,35.9101,-96.6702,5.89,2.6,ml,22.0,10km SW of Drumright,Oklahoma
2017-09-29T04:18:33.500Z,35.8653,-96.6842,6.33,2.9,ml,,13km N of Stroud,Oklahoma
2017-09-29T01:27:15.990Z,38.9213333,-111.93666670000002,10.59,2.53,ml,10.0,0km WSW of Aurora,Utah
2017-09-29T00:52:58.780Z,31.3246667,-115.57033329999999,4.82,2.61,ml,20.0,104km ESE of Maneadero,"B.C., MX"
2017-09-28T21:14:32.900Z,36.6925,-98.6162,6.9910000000000005,2.5,ml,,13km SSE of Alva,Oklahoma
2017-09-28T20:48:35.700Z,35.6759,-97.3898,5.0169999999999995,2.6,ml,,8km ENE of Edmond,Oklahoma
2017-09-28T16:17:58.200Z,42.5816,-111.436,7.87,2.7,ml,100.0,16km ESE of Soda Springs,Idaho
2017-09-28T15:22:16.230Z,37.3504,-98.1427,4.54,2.5,mb_lg,21.0,12km NW of Harper,Kansas
2017-09-28T15:14:59.800Z,36.3867,-98.396,6.662000000000001,2.8,ml,,15km NNE of Fairview,Oklahoma
2017-09-28T11:37:57.940Z,38.840166700000005,-122.82533329999998,1.73,2.75,md,92.0,9km WNW of Cobb,California
2017-09-28T04:56:33.800Z,35.9915,-96.8025,5.225,3.0,ml,,3km WNW of Cushing,Oklahoma
2017-09-28T04:34:55.500Z,36.9635,-99.3597,1.54,2.5,ml,,27km ENE of Buffalo,Oklahoma
2017-09-28T04:02:38.710Z,37.35,-98.1536,5.0,2.8,mb_lg,54.0,13km WNW of Harper,Kansas
2017-09-28T03:56:54.050Z,37.3582,-98.1499,5.0,3.2,mb_lg,102.0,13km NW of Harper,Kansas
2017-09-28T01:01:48.370Z,38.905,-111.946,8.36,2.9,ml,21.0,2km SSW of Aurora,Utah
2017-09-28T00:30:54.600Z,35.8471,-96.6544,6.559,2.5,ml,,10km N of Stroud,Oklahoma
2017-09-27T21:29:12.500Z,45.8578,-106.6991,0.0,2.9,ml,38.0,eastern Montana,
2017-09-27T16:32:53.320Z,44.3103,-114.1139,5.0,2.6,ml,72.0,23km SSE of Challis,Idaho
2017-09-27T13:13:31.840Z,46.8471,-112.5546,8.58,2.7,ml,16.0,15km SE of Lincoln,Montana
2017-09-27T10:57:32.110Z,31.1698,-103.2798,5.0,2.6,mb_lg,25.0,34km SE of Pecos,Texas
2017-09-27T09:16:23.100Z,31.1808,-103.2141,5.0,2.8,mb_lg,10.0,37km SE of Pecos,Texas
2017-09-27T09:15:12.300Z,31.1485,-103.2711,5.0,3.0,mb_lg,25.0,37km SE of Pecos,Texas
2017-09-27T04:48:35.700Z,34.4215,-119.37233329999998,3.6,2.62,ml,92.0,12km WSW of Ojai,CA
2017-09-27T04:09:33.540Z,31.1219,-103.2019,5.0,2.8,mb_lg,26.0,39km NW of Fort Stockton,Texas
2017-09-27T02:30:06.230Z,37.2025,-97.8878,5.69,2.7,ml,20.0,13km ENE of Anthony,Kansas
2017-09-26T22:21:58.680Z,44.2518333,-123.95316670000001,24.14,2.77,ml,14.0,21km SSE of Waldport,Oregon
2017-09-26T22:06:08.300Z,43.6009,-105.315,0.0,3.2,ml,34.0,Wyoming,
2017-09-26T21:53:19.119Z,38.7826,-119.6217,6.1,2.8,ml,17.0,15km SE of Gardnerville Ranchos,Nevada
2017-09-26T20:58:34.270Z,45.8351,-106.6881,0.0,3.0,ml,48.0,eastern Montana,
2017-09-26T20:14:03.780Z,37.2773,-97.9668,4.05,2.6,ml,21.0,5km ESE of Harper,Kansas
2017-09-26T15:18:09.280Z,42.6121,-111.4299,8.52,2.6,ml,56.0,15km ESE of Soda Springs,Idaho
2017-09-26T15:17:53.310Z,37.6035,-118.821,4.3,2.73,md,49.0,14km ESE of Mammoth Lakes,California
2017-09-26T12:23:32.700Z,36.9352,-97.8839,5.372000000000001,2.5,ml,,19km NW of Medford,Oklahoma
2017-09-26T08:40:06.317Z,38.3639,-118.8962,6.2,3.5,ml,18.0,29km SW of Hawthorne,Nevada
2017-09-26T06:31:10.180Z,44.820666700000004,-110.65133329999999,6.96,2.87,ml,3.0,39km ENE of West Yellowstone,Montana
2017-09-25T22:27:15.490Z,37.3537,-98.1474,5.29,2.5,mb_lg,25.0,13km NW of Harper,Kansas
2017-09-25T20:31:23.300Z,32.220833299999995,-115.22083329999998,20.46,3.1,ml,154.0,5km W of Alberto Oviedo Mota,"B.C., MX"
2017-09-25T20:14:16.500Z,36.4119,-99.1495,5.9479999999999995,2.6,ml,,5km ESE of Mooreland,Oklahoma
2017-09-25T09:34:17.910Z,46.8455,-112.5254,9.03,2.7,ml,34.0,17km SE of Lincoln,Montana
2017-09-25T08:56:53.580Z,39.0988,-118.1098,9.7,2.5,ml,10.0,30km NNW of Gabbs,Nevada
2017-09-25T08:44:42.450Z,46.8246,-112.5369,9.63,3.5,ml,22.0,18km SE of Lincoln,Montana
2017-09-25T05:54:31.300Z,35.8624,-96.6913,4.887,2.5,ml,,12km NNW of Stroud,Oklahoma
2017-09-24T08:13:23.210Z,42.6109,-111.458,4.54,2.5,ml,56.0,12km ESE of Soda Springs,Idaho
2017-09-24T05:28:35.390Z,42.6022,-111.4488,4.91,3.2,ml,54.0,14km ESE of Soda Springs,Idaho
2017-09-24T05:04:31.590Z,34.6111667,-120.70883329999998,-0.32,2.54,ml,34.0,23km SW of Vandenberg Air Force Base,CA
2017-09-24T04:39:31.910Z,38.5966667,-112.06366670000001,13.4,2.65,ml,3.0,5km ESE of Monroe,Utah
2017-09-24T04:38:44.130Z,38.615,-112.056,7.09,3.34,ml,23.0,5km ESE of Monroe,Utah
2017-09-24T01:11:37.500Z,36.3711,-97.125,6.683,3.8,mwr,72.0,17km ENE of Perry,Oklahoma
2017-09-23T19:54:06.140Z,40.4943333,-124.39616670000001,25.08,2.51,md,28.0,14km SW of Ferndale,California
2017-09-23T18:50:00.700Z,42.563,-111.4351,9.91,2.7,ml,112.0,17km SE of Soda Springs,Idaho
2017-09-23T18:32:24.810Z,42.5545,-111.4305,6.61,2.6,ml,109.0,18km SE of Soda Springs,Idaho
2017-09-23T17:59:37.720Z,43.8285,-105.3452,0.0,3.4,ml,108.0,Wyoming,
2017-09-23T16:38:09.590Z,33.4983333,-116.8015,5.63,2.68,ml,146.0,8km NE of Aguanga,CA
2017-09-23T16:35:27.980Z,42.5549,-111.4195,8.34,2.7,ml,68.0,18km SE of Soda Springs,Idaho
2017-09-23T15:20:00.780Z,42.5571,-111.44,7.43,3.8,mwr,37.0,17km SE of Soda Springs,Idaho
2017-09-23T01:18:37.880Z,42.5371,-111.4334,7.54,2.6,ml,80.0,19km SE of Soda Springs,Idaho
2017-09-22T23:17:19.050Z,40.4953333,-124.41733329999998,26.88,3.91,mw,4.0,15km SW of Ferndale,California
2017-09-22T23:17:02.600Z,36.5365,-121.119,3.92,2.5,md,69.0,22km NE of Soledad,California
2017-09-22T21:07:46.200Z,36.3757,-97.7217,5.092,2.6,ml,,14km E of Enid,Oklahoma
